budget hotel  deceived by tripadvisor ratings this hotel was run down the service was mediocre the beds were advertised as new comfortable beds they were not   we could not sleep on our squeeky sloping beds most of the dishes at the continental breakfast were dirty elevator area was very dirty the walls were soiled concierge is available during day bellmen take over in the evening bellman could not provide any information even approximate time distance info to ronald reagan library 40 minutes away eye level wall vent in bathroom had an inch of accumulated dust dirt debris in it i would not return to this hotel ,negative,2,0,3,2
a but shabby and not chic we stayed here for one night in december and i would have to say i would not stay here again we did get a good rate from lastminute so for the price i can t complain too much the lobby is nice enough but the wallpaper in the hallways is peeling there were dishes and plates all along the floor in the hallway the rooms were okay nothing special the hotel is located in an area that s off the beaten path there are restaurants in the hotel and down the road but i just didn t feel comfortable walking there at night with just my young son the staff was all nice enough no problem there we stayed at loews beverly hills around the corner a few weeks before and it was more expensive but much nicer ,negative,2,0,3,3
somewhere between very good  this is the second time i ve been here on business i like the fact that they have free wifi internet and what everyone has said about the staff i double that extremely courteous i only had occasion to eat one meal  room service and it was excellent i was on the club level the room was fine in terms of size the connecting door is a disadvantage ie the tour of italians returned at two in the morning hammered and sat next door and laughed for an hour very loud for me the location was great my client is right up pico about five minutes i d recommend this for people who have never been to so cal and are here on tourism of which there seem to be quite a few here ,positive,4,5,0,4
totally disappointed i ve booked a room because of its name  crowne plaza but what i found was a terrible hotel the room was dirty and smelly i asked in the front desk for another room but they did not have one at that moment on my 3rd day the bathtub starts to flood i asked again for another room and what i got was another dirty and smelly room stained towels smelly pillows used bandaid in the floor   on the check out i have filled the guest survey but never had an answer for my complains   so   i would not stay here if someone paid me to ,negative,0,0,0,1
great location nice hotel we stayed at the crowne plaza from august 27 to 31 location was great just 15 minutes walk from rodeo drive and 510 minutes to nice bards and restaurants not at all a bad location as a person mentioned we requested a room on high floor with nice view and got a room on 10 floor great view to downtown other side of the hotel  pool side would give view to beverly hills homes but we loved downtown side make sure you get a room on high floow otherwise you have vierw to next building only thing we missed is an inroom safe thius should be standard beds are great you also get a relaxation cd you can use in the rooms cd player and a nice linen spray bathrooms are averaged they need some modernization service was good staff always very helpful if you are priority club member  free membership make sure you sign in before you arrive you get free continental breakfast in lobby selection is limited but ok tried buffet breakfast once also fair price but if you have breakfast in the area its better there is a supermarket next block you can also get everything there pool area is nice during weekend they sometimes run out of towels and deckchairs during weekdays its ok if we go to los angeles again we devinitively will stay there again ,positive,4,4,4,4
nice hotel bad location hotel 1st class  great service typical crowne plaza decor very clean pool a little small no characterlocation not good  remote area you must walk to everything even rodeo drive is 15mins walk not as close as it seems  ,positive,2,0,0,4
great accommodation we found this place to be perfectly adequate it wasn t luxury of the highest scale but it was very nice we arrived late and the staff were very helpful in getting us settled the rooms were very clean and i would have no objections in recommending this place ,positive,0,0,0,4
amazing service what a pleasant surprise to obtain a wonderful rate in beverly hills but most importantly discovering a staff who just couldn t do enough for you the front desk the maids wait staff concierge etc  all went out of their way to accomodate any of our needs or requests this type of attitude of wanting to please really made our stay there a nice experience i would definitely stay there again they just did so many little things that added to our first visit to the los angeles area it was located on s beverly bl which was also convenient walking distance to grocery store drug store along with some restaurants and shopping tours also picked up there ,positive,4,0,4,4
3 star hotel with added extras excellent 3 star hotel location close to beverly hills attractions staff helpful and very nice rooms had the amenities of a 4  5 star hotel with little extras of lavander aromatherapy bed linen spray eye mask relaxation cd to help you sleep ear plugs down duvets 300 count linens the room was soundproofed we were next to the elevator but did not hear a sound the room was small due to being an older hotel but still enough room to spread out the lobby and pool area keep this a 3 star hotel check in and check out fast arrived early and were given a room got a good deal through priceline would stay here again ,positive,3,3,3,3
great place great value  stayed at the crown plaza for 5 nights at the beginning of this month at the start of two weeks touring booked direct on the intercontinental website paying 99 dollars a night  came to a little more in the end with taxes etc however this was brilliant value compared to most uk hotels  as a tip its worth joining this hotel groups priority club as you get a complimentary conti br fast plus rooms on certain floors i m not sure if these are better rooms however they were certainly large and well equiped i liked the location it felt safe  for la  had its own adequate parking and was quiet within the car park is a car rental firm  midway  worth considering if this is your first night away as i had an hours wait at the airport for my rental car definately would stay again when in la ,positive,5,0,5,4
disappointed after driving down from san francisco to la in early january 2004 we were expecting everything the crowne plaza however was disappointing the room was nice but cramped for two people the bed next to the bathroom just managed to allow the door to open but you could hear everything going on in the bathroom so not very private the water wouldn t drain whilst taking a shower so we stood in shampoo soap and conditioner until stepping out we called maintenance up who fixed it but the problem still occurred honestly we couldn t be bothered calling again the use of the internet downstairs in the lobby was good the nightlife on the strip on a thursday night was non existent and very disappointing venice beach fared better the following day ,negative,3,0,0,2
fab time at the crowne plaza my husband and i were due to spend nights 4 at this hotel in september after spending 4 nights in anaheim at disneyland upon our arrival we were greeted with a nightmare     we were told that there was no reservation in our name and that the hotel was fully booked for the first night of our stay  i couldnt believe it considering it had been booked with our tour operator for nearly a year  tony rebello the rooms division manager was brillant he went of his way to help us out we were taken to another hotel for the first night with no cost to us and then brought back to the crowne plaza in time for our early morning tour our room was lovely and all the staff were extremely friendly the hotel was spotless location was fine we will be returning to this hotel in 2006  we would love to return in 2005 but the credit card needs time to recover with the rest of our family highly recommended     ,positive,4,4,4,4
great start to our holiday we stayed at the crowne plaza for 4 nights during a week trip to la the room was booked directly through the hotels website the best price around one bit of advice i can say that we found during booking the room i ticked the box joining the crowne plaza priority points it is free and you collect points for staying towards other free nights we didnt really need this but me being me i like free things anyway we didnt find out until we arrived that ticking that box gave you access to priority bonuses the hotels top floor is reserved for executive rooms but the floor below is reserved for priority members also our room rate did not include breakfast but again being a priority member gave you access to a special members lounge 24hrs which served a free buffet breakfast in the mornings we tried breakfast in the hotels resturant one morning and it was a little basic and expensive the rooms were large and well kept and the only downside was that the aircon was a little noisy staff were friendly and very helpful and maids very very efficiant outside is a taxi rank and bus stop which gets you anywhere you want we didnt rent a car during our stay taxi from the airport was 30 and the buses got us around for the other 4 days no problem the hotel is good for most things in north la we got a taxi to universal studios  35 but took us through some very nice areas and showed us part of hollywood that tours didnt go to if you want to see all of la and universal and disney then i would recommend what we did stay a few nights in north la and a few in south la  anahiem  would definately return to the crowne plaza if staying in la again ,positive,4,3,4,4
great place we had a great experience here we got a great rate using priceline and were very pleased with our stay we used our priority club card and got discounted parking and free continental breakfast the lobby was very nice fast elevators and nice rooms the bathrooms are nothing special but that is fine with us the service was friendly and very accomodating highly recommended  ,positive,0,0,4,4
nice place we were in la in july 2004 the hotel is great the location is perfect and the price is very fair the hotel is super clean and the rooms are very nice the hotel is big and the services are there 24 hours a day if you are visiting beverly hills stay at this hotel it is safe and very nice ,positive,4,0,4,4
if you are looking for upscale don t look here even though i was upgraded to a nice sized one bedroom suite  i was staying free on my priority club points this hotel that touts itself as a luxury hotel and believe me this hotel is not luxurious they have renovated recently so the public areas seem pleasant at first glance however when you take a closer look the public areas are very dirty and not well maintained there was gum stuck to the wall in the lobby all 3 days i was there filthy glass entrance doors trash on the elevator floors dirty carpet etc the room seemed pretty clean except for the hair all over the bathroom floor gross the room itself had some nice touches but overall felt like an older holiday inn trying to disguise itself as something nicer service was indifferent except for the great concierge was helpful also not very luxurious was having to go out the front lobby doors to get to the pool which is located next to the street the club lounge was your basic hotel room with a cheap continental breakfast convenient but nothing special valet was understaffed  just the one bellman on staff one evening i had to get the car myself from the garage because he was too busy crowne plaze also announced it s new luxurious beds the bed was nice because it was brand new but actually very firm and not high quality location is ok if you have a car but not too much around walking distance this hotel is fine for basic no frills accomodations if you get a good low rate i wish i hadn t used my points here tho kind of a waste i would have stayed at a nicer holidayinn express ,negative,3,3,2,2
not a good experience the location is perfect for shopping and restaurants the lobby is beautiful    we checked in and once in our room realized it was cold we turned on the heater and waited for 3 hours the room never got warm     apparently the windows were not sealed they moved us to another room this room extremely hot    and the air conditioner did not work they move us a third time this room was small but it appeared to have working heat and air it was 130 am before we could finally settle down and rest the hotel management did not apologize or even offer an explanation   in fact the person at the front desk was rude we checked out the first thing the next morning and went to the hyatt which was wonderful i would never stay at this hotel again i understand things happen an apology would have been nice ,negative,4,0,0,2
professional service with one problem we recently stayed at the sofitel la for 17 nights overall the service was excellent  professional fast and gracious however there was one issue and the way it was handled was surprisingly unprofessional first the goodthe rooms are comfortable  bathroom shower is excellent and huge beds are pretty good  they re new which counts for a lot but a little on the soft side due to a featherbed turndown service at night with bottles of evian someone always at the front door to welcome you and open the door once there was no one at the door and one of the valets saw me coming and ran to open it for me we had breakfast at simon 5 or 6 times and it was excellent each time they serve excellent french press coffee  i m a terrible coffee snob  one morning i asked for a new cup as i had let my coffee turn lukewarm instead i got an entire fresh new pot of french press once they forgot the avocado in my omelet and rushed out an entire plate of avocado they also let us sit forever on the sunny mornings we also had dinner and drinks at simon stone rose  the scene is a little too much but the food was excellent best thing to order is off the menu it s the iron chef burger tiny perfect burger fries with truffle oil and a little milkshake don t miss it the fitness center was clean and open from 5am  helpful when you re on a shoot  they also provided bottles of evian chilled towels and brownies or muffins internet access and computers and headphones a pretty complete place to hang out the spa has very nice treatments  i did a facial and a massage  though it is very pricey i m from new york and this compares to the priciest spas here however you can t top having a massage in a relaxing setting just a couple minutes from your hotel bed the sauna is not open yet unfortunately but the locker room is nice what else the location can t be beat we walked to dinner many nights  not sure that s even possible in other parts of la also walked to shopping on the weekend there were a couple very minor service issues along the way the maid opened our door and came in one morning at 830am while we were still in bed  she apologized and quickly left and the shampoo and conditioner were not replaced for days and i had to call housekeeping to get new ones sent up  but they came quickly  not big deals ok now the bad after we had been there 10 days with two cars parked the front desk called up to confirm our credit card because of all the charges piling up what charges we asked oh the 26 per day per car charge that s 884 extra for parking the rental cars for our 17 days i went to the front desk to speak with the manager i don t have a problem with paying whatever needs to be paid but i thought it was wrong we weren t told there s no mention on the valet ticket they hand you there s no mention in the literature in the room there s no mention in the packet they give you at checkin and there s no option to park in a separate lot instead of apologizing for not informing us of the charge and making some small gesture of good will  for example a 25 credit to the restaurant or spa or something that wouldn t cost them much  or god forbid an apology they just said this is la and parking is at a premium yes i said i understand i m from new york i don t have a problem with paying for parking i have a problem with the hotel sneaking charges onto my credit card it s something a less professional place would do and doesn t fit with the rest of our experience here anyway it continued this way for a while with the manager refusing to acknolwedge that we should have been told and getting increasingly more huffy did i mention we were there for 17 nightsin the end i paid the 884 and consoled myself with taking a few extra brownies and bottles of evian from the fitness center it s still a very nice place and though it pains me to say it i would probably stay there again ,positive,4,4,3,4
like the room i like the location of the hotel  a short drive to rodeo drive  i think about 3 miles  and to sunset blvd it s also right across from the mall the room was also very nice big and with new furnitures  what we like most was the marble bathroom with adjustable shower pressurewe didn t eat at hotel during our stay so can t say the gym was pretty large and fully equipped but the equipments were a little old  ,positive,4,0,0,4
stinky and worn out  bed,negative,0,0,0,1
acceptable the sofitel is probably hit or miss and for me it was a miss the hotel looks nice and it is furnished in a way you would expect from a 4star place the service was very friendly and we had a decent time overall however we had a few problemseach minor but collectively annoyingduring our stay1 we arrived to find stains on our sheets and no soap in the bathroom and because we had arrived late we had to change the sheets ourselves 2 the walls between us and our neighbors were surprisingly thin at one point we could hear the local newscast on the tv next door as if it were showing in our room 3 this was the kickerit happened to rain on our last night there and all the water off the roof drained right onto a metal windowsill outside our window needless to say we slept very poorly even after housekeeping gave us some earplugs if it rains do not stay on the 4th floor interestingly when i complained to the front desk she said many of the guests had made similar complaints and that the hotel management was pushing for a renovation i won t be staying again until they do ,negative,0,0,0,2
needs work this is the third sofitel property my husband and i stayed at the other two were in europe we were fairly happy with the previous bookings and so we decided to try sofitel los angeles details were awry at this hotelath mirror placed too far to be useful dust on the furniture a toilet that splashed when flushed one robe provided instead of two knocking on the door and waking us early in the morning to deliver the newspaper instead of just leaving it so we may sleep undisturbed with the exception of the person who woke us up with the newspaper the staff was generally nice and helpfulhough more training would not hurt we probably would not recommend this sofitel property ,negative,0,0,0,2
great affordable location we chose to stay here on the advise of a friend that said the location was central to sites and studios in the area and the hotel was a good value they were right on all counts and the staff could not have been nicer and more helpful in getting us directions and dinner reservations the rooms were in very good shape and the property appears to have been recently remodeled the pool area was nice and sunny in the afternoon which was nice after a day out walking rodeo drive which is about a mile away for the location price and service we will definetly stay here again ,positive,4,0,4,4
the jewel in the crowne we won this holiday on the radio when we arrived at lax we were met by a shuttle service approx transfer time was 1 hour due to traffic and other drop off s check in was very straight forward they asked us if we would like to leave a credit card imprint or not there was no pressure to do so the room was a decent size with 2 queen sized beds and a large bright bathroom with shower and bath the room also had a cd player and a large television and coffee maker the ice machine was just down the hallway the location of the hotel was a little out of the way and without a car it would have been a struggle getting about i can highly recommend the car hire company under the hotels parking lot breakfast was excellent and plentiful overall for location and facilities this hotel was a little overpriced but what the heck it cost us nothing  i would stay here again as it made an ideal base for a fantastic holiday and will be in our memories forever ,positive,2,5,2,3
stay away at all cost we stayed there 3 days out of a weeks stay in the area nice hotel small rooms but the noise from people working in the hall ways was horrible not 8 to 5 during the day but 23 in the am they have all mexican workers doing the work who not only work all hours of the day and night but they also sleep in the hall ways and the linen closets i called several times to speak to the hotel manager and was told but the front desk that he was looking into it but never seen anyone take any action people where so pissed over the noise they where checking out 4 am as i did at 5 am on the third day of our stay because of the fighting in the hallways in the middle of the night the mother company of crown plaza gave us 500 for our trouble and picked up our other hotels tab the hotel itself is run 100 by mexicans and they harbor people not only in the stairways but the parking garage for cheap labor on the hotels refurbishing stay away at all cost          ,negative,0,0,0,1
awful this hotel is one the worst i ve ever had the misfortune to stay in however it holds the hotel of the year award for 2001 for the chain but hey do not appear to have any clean bed sheets i found black hair and big yellow puddle stains on the sheets mattresses and comforters i requested to move rooms and the new room had the same problems housekeeping came and tried to clean the bed but had to open new sheets because the replacement sheets also had stains this hotel is one the worst i ve ever had the misfortune to stay in based upon the quality of the bedroom what a disgusting hotel i checked out the same day ,negative,0,0,0,1
liked the hotel but reception staff were a bit dizzy recently stayed at the crowne plaza for 4 nights with husband and 8 month old baby we were part of a large group and had 7 rooms booked at the hotel we arrived and booked in but this took a while as the receptionist didn t really know what she was doing eventually we got checked in and went to our rooms reception also misadvised 2 of our party and said they were only booked in for 3 days instead of 4 which was incorrect but did cause us to worry the room was clean and tidy and had a large very comfortable bed the rooms were quiet and dark and we had a good view  we were on the 9th floor the room also had tea coffee facilities which was great for us to warm bottles baby food breakfast was buffet style or you could order off the menu the food was tasty and they had a good selection also they were accomodating for babies and had high chairs available hotel is well placed in beverly hills and was just a short walk to supermarket bars and restaurants and is close to rodeo drive felt safe walking round in the evening spoke to the concierge to book a trip to see stars homes etc  and we got a really good deal as there were 13 adults and 2 infants we were able to hire our own mini bus to take us to all the major sights and we could stop when we wanted to take photos we also booked the minibus to take us to and from universal studios and to the aurport which worked out much cheaper than using standard taxis would stay at this hotel again as it is very clean and comfortable and in a great location they just need to train their reception staff a bit better ,positive,4,4,4,4
not what you expect stayed at the crowne for 6 nights just because it is in beverly hills does not mean it is top of the line the rooms were very small the bathroom was rediculously small  take one step in turn around and sit on toilet step in shower or wash hands prison cells are bigger than this  staff was very pleasant and helpful bartender not very friendly plenty of sitting space in lounge and check in area we stayed on the 8th floor which included a small refrigerator  nice admenity  ,negative,3,0,0,2
don t be fooled by the location or title i stayed here for 3 nights on business and it was easily the worst experience at a hotel i have ever had you would think with the crowne plaza name and beverly hills location it would be great but don t let the name fool you the first night i stayed on the 4th floor and it was a disaster  close to the elevators  mistake 1  the a c unit worked but the smell coming out of the vents was absolutely hideous and i had to sleep in a 75 degree room with the a c off while doing some work i noticed a random previously unknown to me insect crawling up the wall it was pretty large and left a nice mark on the wall after crushing it   good times the room itself is slightly larger than a broom closet with the bathroom apparently being an afterthought   a very large person could literally not walk through this doorway without turning sideways  not an issue for me but keep it in mind if it applies to you to top it all off the free internet access was painfully slow they provide you with the cheapest cat5  ethernet cable i have ever seen so my biggest tip to the business traveler is bring your own network cable they do offer wireless but i got a whopping 1 bar  i e very low signal strength on my laptop so it was useless i changed rooms after the first night and moved up to floor 5 which was much better but the overall experience could not be undone   not to mention the fact that the room rate was 249  night which is absurd for the subpar quality of this hotel my last visit to the century city area had me staying at the intercontinental on ave of the stars this is a phenomenal hotel that i could not more highly recommend look for my review of this on tripadvisor as well and do yourself a huge favor by staying here instead ,negative,4,0,1,1
abysmal treatment at the crowne plaza beverly hills we had two rooms booked at the crowne plaza beverly hills which were booked by our tour operator approximately six months ago on arrival in la we mistakenly went to the crowne plaza beside la airport  our tour operator gave us the wrong address  when we attempted to check in there they directed us to the crowne plaza beverly hills but only after phoning themfirst to confirm that we were definitely booked in there when we arrived at the crowne plaza beverly hills at approximately 7 45pm having driven almost 400 miles that day to get there we were told that we were on the guest list but that our rooms were not available as some other guests had wanted to extend their stay they offered to book us into the intercontinental hotel for the night but then had the audacity to say that we that we should come back down to the crowne plaza in the morning for breakfast  they told us this was only about two blocks away but in fact it was about six  when we asked if our rooms would definitely be available the following night the receptionist did not seem too sure he at least seemed a bit embarrassed by the situation but the other receptionist on duty implied that we should be grateful that we were going to a five star hotel instead what was even more annoying was that shortly afterwards a large party of russian tourists arrived and checked in so they obviously did have rooms available the upshot of this was that when we arrived at the intercontinental  in a taxi paid for by the crowne plaza after a struggle we realised that it was indeed a far superior hotel and our tour operator was very helpful in arranging for us to stay there for our second night in la too ,negative,0,0,0,1
it could offer more i stayed at the crown plaza beverly hills for 4 nights and the only thing i can say is that it was just ok when booking the room i asked for an early checkin if possible  at 1230 pm instead of the regular 300 pm  arriving there my room wasn t ready and they didn t make too much effort to find me another one so ok i went out to have lunch and returning after 300 pm the room was available and fine next day i went down to have breakfast and they told me that i had booked a room with continental breakfast so if i wanted to have the hot dishes  full breakfast i would have to pay extra usd 5 ok again usd 5 is not much but i think it was ridiculous that they booked a room with continental breakfast if they had full breakfast available ok i could have paid the extra 5 bucks but why didn they include it in the room rate i found it very constraining that waiter had to check what i had for breakfast in order to issue the bill for this kind of details i guess it was just ok ,negative,0,3,2,0
ok hotel we enjoyed our stay at the crowne plaza we moved here from the hilton anaheim and the crowne plaza seemed really small in comparison the room was a bit tight for four people beds were comfortable and there was a good view from the room the staff were friendly and were helpful when booking town cars etc with regards to location it is about 30 mins from lax and 40 mins to universal studios it takes about 15 minutes to walk to rodeo drive and there are plenty of nice restaurants along the street for a bite to eat overall the hotel was nice and not too large but i would probably try somewhere else the next time ,positive,3,0,0,3
don t waste your money i would not recommend this hotel to anyone the pictures on the website were very disceiving i felt sick to my stomach when we arrived to the hotel itself when we fianally got to our room  via stairs i wanted to immediatly go elsewhere it was horrible inside we spent as much time as possible away from the place it was in a bad location and the people working the desk well that was a whole different matter if you are afraid of filthy places do not stay there       ,negative,1,0,0,2
our clothes were stolen we stayed in the hotel royal and got a room in the attic  very oddly designed and quite a walk up one day we got stuck in a typical new orleans downpour and we left our clothes to dry in the bathroom when we got back to our room not only were those clothes missing  but other accessories had been taken from the bathroom  a belt tie bath products and the front desk staff didn t do a thing about it i would never stay here ever again ,negative,0,0,0,1
awful just awful lemme tell ya  i want to know who their photographer is because i m sure he can make me look like marilyn monroe talk about making a dog look good   the rooms are nothing like what s pictured on the website there was a hole in the ceiling above the bed with crumbled plaster on the bedspread the jacuzzi suite was a jetted tub not the jacuzzi described furniture was not contemporary chic as it appears in the photos  it was just cheap and tacky cigarette butts and other trash were in the fountain in the weedy courtyard desk clerk was eating her lunch when we came in she never paused except to take a personal cell call she never paused either long enough to answer questions but continued as if we were an afterthought we canceled our stay and walked up the street to another hotel ,negative,0,0,0,1
do not stay at the hotel royal a group of stayed at this hotel for a family get together and it was an awful place the front desk individuals are for the most part unprofessional and unhelpful the rooms are filthy   unsanitary to say the least the towels were always stained dirty and they the sheets did not fit on the bed there were no bathroom toiletries  except for soap available and the water never got hot in the shower the balcony suites consisted of a window going out to a balcony that was about to fall off the side of the building   what a sham we were never able to sleep in past 7 am because of the noise on the street and coming from other rooms this was a huge disappointment you do not feel safe at the hotel and arrive home unrested and wanting to sanitize everything in your suitcase try somewhere else   you will be very unhappy here no matter what your standards are ,negative,0,0,0,2
this place is a total ripoff i cancelled my reservation to this hotel on october 1st and asked for my deposit back they told me i would have to talk to the manager susan smith because she s the only one who handles refunds that in itself seemed odd to me anyway i called her office almost every day since the 1st but she was never there i left countless messages with my phone number but she never called me back it s been over two weeks now and i ve spent lots of money on long distance calls but the hotel still owes me 223 74 deposit on two rooms i threatened to complain to the better business bureau but it did no good i guess they don t care about customer service i m just really glad i didn t actually stay at this hotel what horrible service   never stay at a hotel that requires a deposit on the room as you may never get it back if you cancel ,negative,0,0,1,1
shared similar experience with  junior suite as an earlier post stated i too was upgraded to the junior suite believe me there ain t nothing sweet about it my problems began in room 4 in the rear building the walls were filthy handprints smudges and god knows what else the windows were flush with the ceiling so no chance of seeing out the blinds were ready to fall out of one window the headboard had an inch of dirt on top the walls of the bathroom were covered in dust no closet space to speakof other than a homemade armoire 3x3x3 then the upgrade 6 flights of stairs from ground level   carpet on the last two flights was covered in dust than no one bothered to vacum an earlier post gave an accurate description of the room and its condition the continental breakfast were pastries straight out of wal mart packages the same stale pastries for 4 days why they don t have an arrangemnt with the pastierre around the corner is beyond me the front desk folks tried the best they could to make it a better stay but to no avail peter  the day clerk was the most helpful understanding person i have encountered yet if you do book a room ask for a courtyard room the showers are smaller than most broom closets but the rooms are great ,negative,0,0,0,2
stinky and worn out  bed,negative,0,0,0,1
good location and excellent service not perfect however   i booked the sofitel for a onenight stay on a midweek business trip to los angeles the hotel is nicely situated directly across from the beverly center one of la s best shopping malls good food and sightseeing options are right outside the door which is rare for la the hotel is modern and hip with very well kept grounds and an impressive entry area the rooms are also modern in appearance with flat panel tvs and sharp clean decor i found the service to be superior from the reception to the valet parking attendants no issues at checkin checkout or anywhere in between consistent with earlier reviews the room i was given was very small for the states if i was with my wife we would have been cramped but for one the size was fine i also found the room to be otherwise spotless and comfortable with a good view of the busy la street scene below the bed was comfortable and i slept well so in all i would recommend the sofitel for travelers to la or those on business it is well located and can be a good value especially if you shop around on discount internet websites ,positive,4,4,4,4
acceptable the sofitel is probably hit or miss and for me it was a miss the hotel looks nice and it is furnished in a way you would expect from a 4star place the service was very friendly and we had a decent time overall however we had a few problemseach minor but collectively annoyingduring our stay1 we arrived to find stains on our sheets and no soap in the bathroom and because we had arrived late we had to change the sheets ourselves 2 the walls between us and our neighbors were surprisingly thin at one point we could hear the local newscast on the tv next door as if it were showing in our room 3 this was the kickerit happened to rain on our last night there and all the water off the roof drained right onto a metal windowsill outside our window needless to say we slept very poorly even after housekeeping gave us some earplugs if it rains do not stay on the 4th floor interestingly when i complained to the front desk she said many of the guests had made similar complaints and that the hotel management was pushing for a renovation i won t be staying again until they do ,negative,0,0,0,2
needs work this is the third sofitel property my husband and i stayed at the other two were in europe we were fairly happy with the previous bookings and so we decided to try sofitel los angeles details were awry at this hotelath mirror placed too far to be useful dust on the furniture a toilet that splashed when flushed one robe provided instead of two knocking on the door and waking us early in the morning to deliver the newspaper instead of just leaving it so we may sleep undisturbed with the exception of the person who woke us up with the newspaper the staff was generally nice and helpfulhough more training would not hurt we probably would not recommend this sofitel property ,negative,0,0,0,2
good surprise we recently stayed at this hotel because we needed to be in beverly hills for 2 nights and the four seasons was sold out well that turned out to be a good thing for us i will no longer jump to spend over 500 night to stay at this four seasons there s nothing wrong with the crowne plaza at one third the price you get a comfortable bed spectravision good housekeeping a very decent room and a great location and it doesn t cost a fortune note if you need quiet which we do make sure to book the top floor it s the designated quiet floor we were fine up there no it doesn t compare to a 5 star hotel but neither does it s price for what it is it s above average don t be afraid to use it ,positive,4,0,4,3
stay away at all cost we stayed there 3 days out of a weeks stay in the area nice hotel small rooms but the noise from people working in the hall ways was horrible not 8 to 5 during the day but 23 in the am they have all mexican workers doing the work who not only work all hours of the day and night but they also sleep in the hall ways and the linen closets i called several times to speak to the hotel manager and was told but the front desk that he was looking into it but never seen anyone take any action people where so pissed over the noise they where checking out 4 am as i did at 5 am on the third day of our stay because of the fighting in the hallways in the middle of the night the mother company of crown plaza gave us 500 for our trouble and picked up our other hotels tab the hotel itself is run 100 by mexicans and they harbor people not only in the stairways but the parking garage for cheap labor on the hotels refurbishing stay away at all cost          ,negative,0,0,0,1
got an upgrade we arrived at this hotel in the small hours of the morning and were given a room on the 4th floor when we tried to get into the room the lock was on the door so my husband went down to reception to find out what was going on we were told that sometimes the locks do catch but that we would be given an upgrade to an executive room on the 12th floor room was large and had a king size bed bathroom not very big but adequate with plenty of towels hairdrier and cosmetics on the bed was a gauze bag with earplugs sleep mask and lavender linen spray we had breakfast in the dining room and both the buffet and the ala carte menu were good large servings and well cooked and presented the staff were very attentive and friendly also ate dinner there one night and thoroughly enjoyed it reception staff were very helpful when i needed to find a book shop even providing me with a map so i knew exactly where i was and how far the book shop would be i would recommend this hotel ,positive,0,4,0,4
awful this hotel is one the worst i ve ever had the misfortune to stay in however it holds the hotel of the year award for 2001 for the chain but hey do not appear to have any clean bed sheets i found black hair and big yellow puddle stains on the sheets mattresses and comforters i requested to move rooms and the new room had the same problems housekeeping came and tried to clean the bed but had to open new sheets because the replacement sheets also had stains this hotel is one the worst i ve ever had the misfortune to stay in based upon the quality of the bedroom what a disgusting hotel i checked out the same day ,negative,0,0,0,1
thanks bobby my grandaughter and i stayed here in november 2007 we loved the hotel  although it was a bit far away from places where we wanted to see we used the valet service most times and found this excellent the drivers were great and very helpful we can t speak highly enough of the doorman come porter bobby who went out of his way to help us with our tour problems we had to leave a day early but this was no problem with the desk staff once again thanks to you all  ,positive,3,2,0,4
not what you expect stayed at the crowne for 6 nights just because it is in beverly hills does not mean it is top of the line the rooms were very small the bathroom was rediculously small  take one step in turn around and sit on toilet step in shower or wash hands prison cells are bigger than this  staff was very pleasant and helpful bartender not very friendly plenty of sitting space in lounge and check in area we stayed on the 8th floor which included a small refrigerator  nice admenity  ,negative,3,0,0,2
don t be fooled by the location or title i stayed here for 3 nights on business and it was easily the worst experience at a hotel i have ever had you would think with the crowne plaza name and beverly hills location it would be great but don t let the name fool you the first night i stayed on the 4th floor and it was a disaster  close to the elevators  mistake 1  the a c unit worked but the smell coming out of the vents was absolutely hideous and i had to sleep in a 75 degree room with the a c off while doing some work i noticed a random previously unknown to me insect crawling up the wall it was pretty large and left a nice mark on the wall after crushing it   good times the room itself is slightly larger than a broom closet with the bathroom apparently being an afterthought   a very large person could literally not walk through this doorway without turning sideways  not an issue for me but keep it in mind if it applies to you to top it all off the free internet access was painfully slow they provide you with the cheapest cat5  ethernet cable i have ever seen so my biggest tip to the business traveler is bring your own network cable they do offer wireless but i got a whopping 1 bar  i e very low signal strength on my laptop so it was useless i changed rooms after the first night and moved up to floor 5 which was much better but the overall experience could not be undone   not to mention the fact that the room rate was 249  night which is absurd for the subpar quality of this hotel my last visit to the century city area had me staying at the intercontinental on ave of the stars this is a phenomenal hotel that i could not more highly recommend look for my review of this on tripadvisor as well and do yourself a huge favor by staying here instead ,negative,4,0,1,1
